label,english,german,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound
1,A walk in the fresh air will pep me up.,Ein Spaziergang in der frischen Luft wird mich aufschlagen.,3.528777777777778,0.29952541700610347,0.10428968133227871,0.22396136296911545,-0.04595408583887511,0.0,0.0,0.9107009768486023,0.0,0.825,0.175,-0.1779
1,"She shivered inwardly, a delicious sensation, and felt her heart break into a gallop.","Sie zitterte innerlich, ein köstliches Gefühl und spürte, wie ihr Herz in einen Galopp brach.",1.9917999999999998,0.2747053678969033,-0.12055585688069367,0.2696928254060532,0.03345020085775692,-0.00031999999999999997,0.0,0.9328579902648926,0.0,0.751,0.249,-0.5106
0,Being a messenger boy just isn't where it's at.,"Ein Botenjunge zu sein, ist einfach nicht dort, wo es ist.",1.1884545454545454,0.3683686614762157,-0.1930605329558424,0.2735245751397351,0.08386370114934831,0.0,0.7,0.8950233459472656,0.187,0.813,0.0,0.3182
1,Beauty lies in the love's eyes.,Schönheit liegt in den Augen der Liebe.,2.441714285714286,0.38236472473369,0.20443910834719595,0.2026348142705243,0.017122010295658928,0.0,0.0,0.9130026698112488,0.627,0.373,0.0,0.8555
1,Every cloud have a silver lining.,Jede Wolke hat einen Silberstreifen.,2.376,0.3628630552450233,0.18730352418681287,0.2600223904427491,0.1701704313304549,0.0,0.0,0.16033917665481567,0.0,1.0,0.0,0.0
0,There's nothing better than a good cup of hot coffee.,Es gibt nichts Besseres als eine gute Tasse heißer Kaffee.,2.3152999999999997,0.3299548390204195,0.06479429696595365,0.2990850183763006,0.07884785605216965,0.10989,0.85,0.9185830354690552,0.386,0.45,0.164,0.534
1,Any plans I'd had for the weekend were by now well and truly snookered.,"Alle Pläne, die ich für das Wochenende hatte, waren inzwischen gut und wirklich schnuhrisch.",2.035714285714286,0.42628751657147806,0.22261498715234745,0.2469767303259786,-0.024467831425697244,0.0,1.0,0.9432957172393799,0.193,0.807,0.0,0.4767
1,It drives me up the wall.,Es treibt mich die Wand hoch.,2.3708333333333336,0.33421208632126087,0.2291437610203227,0.2830025187885724,0.09494388454813214,0.0,0.7,0.9163698554039001,0.315,0.685,0.0,0.3182
0,"This product is pen and seals, combining with the suit products expo theme to carefully build, diaphanous, and has a remembrance.","Dieses Produkt ist Stift und Robben, das sich mit dem Thema der Anzugprodukte auswirkt, um sorgfältig zu bauen, diaphanisch und erinnert sich.",2.037863636363636,0.4325136864466679,0.07922379083653092,0.22884653119787673,0.036756848059357396,0.00018181818181818183,0.7,0.8822122812271118,0.12,0.83,0.05,0.4019
0,"And it is indeed hard to imagine him strumming a guitar, cracking jokes about the Rolling Stones or getting in a snowball fight outside a polling booth, as Mr Huckabee did in Michigan.","Und es ist in der Tat schwer vorstellbar, dass er eine Gitarre schlägt, Witze über die Rolling Stones knackt oder einen Schneeballkampf vor einer Wahlkabine steigt, wie es Mr. Huckabee in Michigan tat.",2.6913939393939397,0.3178225962824404,-0.11337815921349335,0.26739774666451965,-0.019217074707586802,0.00012121212121212121,0.0,0.91318678855896,0.093,0.771,0.136,-0.3818
1,He make a clean sweep of the ungodly nations.,Er macht einen sauberen Feger der gottlosen Nationen.,2.9616249999999997,0.2150801802982535,-0.021191671141104262,0.3792869939771918,0.16620218062411976,0.0444125,0.0,0.9348649978637695,0.423,0.577,0.0,0.5267
0,They were farcically satirical potted biographies in sets of two rhyming couplets.,Sie waren farmlich satirische Topfbiografien in Sätzen von zwei reimenden Couplets.,1.159181818181818,0.27850546704199325,-0.062325698325312436,0.2734277712651906,0.14962175146187232,0.0,0.0,0.9193404912948608,0.0,1.0,0.0,0.0
1,I have seen judges reeling in the throes of it.,"Ich habe gesehen, wie die Richter in den Krümmung geraten sind.",2.887272727272727,0.33944488442726856,-0.08029961167058212,0.1917185813463883,-0.09972178380525018,0.0,1.0,0.8871430158615112,0.0,1.0,0.0,0.0
0,"What with pre-nuptial arrangements, palimony, child custody, we have become accustomed to the short-lived, high octane relationships on which glossy magazines feed.","Was mit vorhändigen Vereinbarungen, Palimony und Sorgerecht, wir haben uns an die kurzlebigen, hohen Oktanzahl-Beziehungen gewöhnt, auf die glänzende Magazine füttern.",1.1946190476190477,0.39184751039608695,0.055226604907586484,0.2283879270900028,-0.04476940355434208,0.010104761904761905,0.0,0.9408547282218933,0.308,0.692,0.0,0.7906
1,"Standing there, on top of the world, my tiredness vanished.","Als ich dort stand, ist meine Müdigkeit auf der Welt.",2.128,0.34940036060348706,0.05516864782410432,0.1874785312394427,-0.002324502586893938,0.0,0.0,0.9367249608039856,0.0,0.804,0.196,-0.296
0,A thief rifled all my pockets while I showered.,"Ein Dieb erzielte alle meine Taschen, während ich duschte.",2.142333333333333,0.32712812653015666,0.05039693327396376,0.25570943158167836,0.020479191123868215,0.00044444444444444447,0.0,0.09333175420761108,0.194,0.543,0.264,-0.2263
0,Every Friday five crates of oranges and lemons arrived from a fruiterer in New York-every Monday these same oranges and lemons left his back door in a pyramid of pulpless halves.,Jeden Freitag kamen fünf Kisten mit Orangen und Zitronen von einem Fruiter in New York an.,2.4310625000000003,0.31401505896523785,-0.009144544455636014,0.24482149262239675,-0.016401630222602062,0.0,0.0,0.02299410104751587,0.0,1.0,0.0,0.0
1,How far are you prepared to stretch the long arm of coincidence?,"Wie weit sind Sie bereit, den langen Arm des Zufalls zu dehnen?",1.4345833333333333,0.3727490968566148,0.013639856961936772,0.2302825232638479,0.03881796181110911,0.0,-1.0,0.9130727052688599,0.133,0.741,0.126,0.0258
0,The heroine is the spitting image of the author.,Die Heldin ist das spuckende Bild des Autors.,2.5276250000000005,0.35868926745631885,0.024472720343977548,0.21272212865537551,0.04249155798286166,0.0,0.0,0.9288157820701599,0.0,1.0,0.0,0.0
1,She had been as light as a feather to carry and her small hands were as cold as ice.,Sie war so leicht wie eine Feder zu tragen und ihre kleinen Hände waren so kalt wie Eis.,1.8418333333333332,0.45488675776161525,0.09740753698910812,0.2656880861789495,-0.0017123962535226802,-0.015083333333333334,-0.7,0.8527933955192566,0.14,0.674,0.186,-0.0065
0,Rubens: Are the controllers anything to counter act your offensive?,"Rubens: Sind die Controller etwas, um Ihrer Offensive entgegenzuwirken?",1.8795555555555556,0.35190934034753807,0.11582026998721637,0.22424843499925115,0.07422652278758417,0.0,0.0,0.06342220306396484,0.143,0.857,0.0,0.0865
0,He answered me carelessly with a glint from the corners of his eyes.,Er antwortete mir nachlässig mit einem Schimmer aus den Augenwinkel.,2.9623,0.26439362542907136,-0.04405937991586805,0.22098678222887305,-0.001854760097235997,0.0,-1.0,0.2600235342979431,0.0,0.796,0.204,-0.3182
1,No effort has been stinted in polishing this painfully derivative picture as if it were a diamond instead of strictly paste.,"Es wurden keine Anstrengungen unternommen, um dieses schmerzhaft abgeleitete Bild zu polieren, als wäre es ein Diamant statt streng einfügen.",2.08325,0.35259868162404245,-0.04965005064419346,0.26063115756697913,-0.10699140030569748,-0.00023999999999999998,-0.15000000000000002,0.9347755908966064,0.064,0.714,0.223,-0.5834
0,"Charlton's Belli for the team opening remarks record, the second half, Brack spot kicks draws level the score, substitutes vanguard Wouk Smay to open two degrees to complete the reversal.","Charltons Belli für das Team Eröffnungsrekord, die zweite Halbzeit, Brack Spot Kicks zieht Level auf die Punktzahl, ersetzt Vanguard Wouk Smay, um zwei Grad zu öffnen, um die Umkehrung abzuschließen.",2.3486666666666665,0.2073733228514213,-0.252887380379182,0.31125020880751336,-0.01840217219201824,0.0,0.0,0.20452827215194702,0.0,1.0,0.0,0.0
1,I felt as if I was in limbo.,"Ich hatte das Gefühl, in der Schwebe zu sein.",1.8253333333333335,0.37617150581309133,0.027586100450926146,0.21545249634033461,-0.09972178380525018,0.0,0.0,0.8585874438285828,0.0,1.0,0.0,0.0
0,I spent a nickel phoning you the other day.,Ich habe dich neulich einen Nickel damit verbracht.,2.529,0.2928031228046324,-0.06945031028056353,0.2908148688974178,0.059078028645423775,0.0,0.0,0.6238054037094116,0.0,1.0,0.0,0.0
0,"In the meantime, foreign banks are eager to coordinate with the rules of WTO, whereas many legal measurements taken to supervise and mange internal China""s business bank call for a soon birth.""","In der Zwischenzeit sind ausländische Banken bestrebt, sich mit den WTO -Regeln zu koordinieren, während viele rechtliche Messungen zur Überwachung und Mangie des internen Chinas ""Geschäftsbank"" -Ruf nach einer baldigen Geburt "".",1.37325,0.32393449348046843,-0.0562060701585317,0.23951756929191334,0.009307428830984846,0.000125,0.0,0.47978490591049194,0.104,0.896,0.0,0.3612
0,Lily ladles little Letty's lentil soup.,Lily schafft Little Lettys Linsensuppe.,2.3848,0.24806771535003366,0.17469498896343064,0.3931864651897395,0.2899493480065932,0.0008,0.0,0.04009068012237549,0.344,0.656,0.0,0.2732
0,As with all Steven Spielberg productions - visually it's a stunner.,Wie bei allen Steven Spielberg -Produktionen - visuell ist es ein Stunner.,2.7099166666666665,0.336585247770266,0.05675501005315553,0.21604500891454323,0.011509528141571496,0.0,0.0,0.9391284584999084,0.0,1.0,0.0,0.0
1,So Giuliani felt free to insult the United Nations and stage this infantile parking snit.,"Also fühlte sich Giuliani frei, die Vereinten Nationen zu beleidigen und diesen kindlichen Parkplatz zu inszenieren.",1.14725,0.2616317741891408,-0.09350740882842933,0.30225608610646193,0.09051386056643161,0.00025,-0.15000000000000002,0.9324337840080261,0.259,0.602,0.139,0.3818
0,Make a retro film with your images!,Machen Sie einen Retro -Film mit Ihren Bildern!,1.6721249999999999,0.4020898953179634,0.06325136565240687,0.25478363996787934,0.1260711271630374,0.0,0.0,0.8612844347953796,0.0,1.0,0.0,0.0
1,She was pushing his body to the limits of its endurance to divert and ease the strain on his spirit.,"Sie drängte seinen Körper in die Grenzen seiner Ausdauer, um die Belastung seines Geistes abzulenken und zu lindern.",1.6520555555555556,0.38262809822165944,0.049495968851275426,0.26909879655086094,0.02910407814430646,-0.021866666666666666,0.0,0.5662127733230591,0.203,0.539,0.257,-0.0772
0,She lavishes money on her grandchildren.,Sie verschwendet Geld für ihre Enkelkinder.,2.0336666666666665,0.351583991368905,0.053510035453579415,0.4007275313073816,0.25079329212232265,-0.008233333333333334,0.0,0.8744931817054749,0.0,0.649,0.351,-0.4019
0,Hamlet's assumed antic disposition; fantastic Halloween costumes; a grotesque reflection in the mirror.,Hamlets vermutete antische Disposition; Fantastische Halloween -Kostüme; eine groteske Reflexion im Spiegel.,2.2460833333333334,0.1284543793080231,-0.04883112939746144,0.36324677607664235,0.11658582823786767,8.333333333332416e-06,0.0,0.9348145723342896,0.244,0.61,0.146,0.3818
1,"You think he's an idiot, because he gets things wrong-the background, the politics, Walter, us.","Du denkst, er ist ein Idiot, weil er Dinge falsch versteht-den Hintergrund, die Politik, Walter, uns.",1.3515625,0.44415639113529853,0.19899726591362088,0.257695816819546,-0.016189532250772153,0.0,-1.0,0.9359979033470154,0.0,0.729,0.271,-0.6369
1,The twins fight tooth and nail over the slightest disagreement.,Die Zwillinge kämpfen mit Zahn und Nagel über die geringste Meinungsverschiedenheit.,3.376909090909091,0.3004733145509062,0.02878174793508422,0.36743069869399264,0.20907811929860792,-0.10902727272727274,0.0,0.8282673954963684,0.0,0.658,0.342,-0.5688
0,"His portrait of Picasso subscribes to, rather than blows away, the legend.","Sein Porträt von Picasso zeichnet die Legende, anstatt wegzuweht.",2.6775555555555552,0.30468595637070056,0.08607023523113883,0.24523254324973784,0.07246444953979053,0.0,0.0,0.8724499344825745,0.0,1.0,0.0,0.0
0,He's always been a bit of a joker and can't resist playing tricks on people.,"Er war schon immer ein bisschen ein Joker und kann nicht widerstehen, Tricks gegen Menschen zu spielen.",2.2088823529411763,0.40858743295107935,0.048109227443374376,0.2680819479564375,0.009519594944378542,0.0,0.0,0.9387633204460144,0.0,1.0,0.0,0.0
1,God hath forsaken him: persecute and take him ; for there is none to deliver him.,"Gott hat ihn verlassen: verfolgt und nehmen Sie ihn; Denn es gibt keinen, der ihn liefert.",1.2070625000000001,0.531584484119721,0.26360069947028697,0.3029925405659862,-0.014016382973664488,0.0,-0.7,0.8515974879264832,0.0,1.0,0.0,0.0
1,"If one day I can forget you, how I wish is now.","Wenn ich eines Tages dich vergessen kann, wie ich es mir wünsche, ist es jetzt.",1.0356666666666667,0.4982670571273472,0.23060619317566486,0.30859747525069314,0.018933767249451783,0.0,-0.7,0.8882174491882324,0.0,1.0,0.0,0.0
1,"Michelle, set on being an actress, wasn't interested at first, but in the end she swallowed her pride.","Michelle, die Schauspielerin war, war zunächst nicht interessiert, aber am Ende schluckte sie ihren Stolz.",1.6979333333333335,0.4351887244910496,-0.10052410233940869,0.28222014928386985,0.021730419720149326,0.0,0.09999999999999998,0.8528655171394348,0.154,0.615,0.231,-0.1306
0,His departure will be a good riddance for us.,Seine Abreise wird für uns eine gute Befreiung sein.,3.1069999999999998,0.3632102265749273,0.18152717965459955,0.2519378865727805,0.0241033133514642,0.04128888888888889,1.0,0.9184640049934387,0.453,0.547,0.0,0.7003
1,Stephen Legate looked out of phase in the unison tableaux.,Stephen Legate schaute im Unison Tableaus aus der Phase.,2.059111111111111,0.08790615591651406,-0.15439313360449736,0.4031934478409483,0.10584751252074753,0.0,0.0,0.025117099285125732,0.0,1.0,0.0,0.0
0,"Without question, Obama's Administration will reshape the good-ole-boys' club we have seen for centuries, altering the political terrain, and it may very well spawn new hope for the disenfranchised.","Ohne Frage wird die Regierung von Obama den Club von Good-Ole-Jungen neu verändern, den wir seit Jahrhunderten gesehen und das politische Gelände verändern, und es kann sehr gut neue Hoffnung für die Entrecht haben.",2.684647058823529,0.41598656140991375,0.03306483206576374,0.20717517342649394,-0.04786727646114415,0.00011764705882352942,1.0,0.9169914126396179,0.309,0.691,0.0,0.9251
1,"On this stingy substitute rain, the behemoth of all living things, the redwood , thrives.","Bei diesem geizigen Ersatzregen gedeiht der Gigant aller Lebewesen, das Redwood.",2.027090909090909,0.20781127936735078,-0.05470677850241966,0.24757010358917722,0.017124462516266984,0.01969090909090909,0.0,0.9339356422424316,0.213,0.787,0.0,0.4019
0,Will the West cling to the idea of universal worth while selfishly consuming Arab oil wealth and closing its borders to Arabs?,"Wird sich der Westen an die Idee des universellen Wertes festhalten, während er selbstsüchtig das arabische Ölvermögen verbraucht und seine Grenzen an Araber schließt?",2.4735,0.33288000788201444,-0.14671429601849748,0.25457552916721193,-0.016855928788584572,0.0003333333333333333,-1.0,0.9301836490631104,0.146,0.784,0.071,0.25
1,Despite the turmoil within her a small ironic smile lifted the corners of her mouth.,Trotz der Turbulenzen in ihr hob ein kleines ironisches Lächeln die Mundwinkeln.,2.171333333333333,0.2701614801233042,-0.15903830647900774,0.294065879807694,-0.0062547800352145575,-0.004533333333333336,1.0,0.1332884430885315,0.411,0.501,0.088,0.6324
0,Holyhead could well swap places with the Sealink's basement club Penmaenmawr Phoenix.,Holyhead könnte die Plätze mit dem Casement Club des Sealink Penmaenmawr Phoenix tauschen.,1.7438461538461536,0.11725422236061589,-0.24191179700133106,0.3674222044064686,0.053922488590950876,0.0,0.0,0.4145176410675049,0.0,1.0,0.0,0.0
0,He misses his second game in succession when Instonians are the visitors tomorrow at Stevenson Park.,"Er vermisst sein zweites Spiel nacheinander, als die Instoner morgen im Stevenson Park die Besucher sind.",3.41175,0.3328676353760757,0.02371061501288195,0.2508333380021432,0.06438025939534905,0.0,-0.7,0.12142062187194824,0.0,1.0,0.0,0.0
1,"I'm not saying that Uncle Sam can kick back on a lawn chair, sipping on an iced tea, because I haven't come across anyone who's man enough to go toe-to-toe with me on my best day.","Ich sage nicht, dass Onkel Sam auf einen Rampenstuhl zurücktreten kann und an einem Eistee annimmt, weil ich niemanden gestoßen habe, der an meinem besten Tag mit mir mit mir mit mir geht.",2.377727272727273,0.33456525724072506,-0.09423899316858779,0.25724472783699026,-0.024467831425697244,0.00046363636363636306,0.0,0.8773983120918274,0.086,0.856,0.058,0.25
0,"A propensity to be saucy was one; and a perverse will, that indulged children invariably acquire, whether they be good-tempered or cross.","Eine Neigung, frech zu sein, war eine; und ein perverser Wille, der Kinder ausnahmslos erwerben, egal ob sie gut gelaunt sind oder kreuzen.",1.6366521739130435,0.29819126920172995,-0.15605759940195552,0.27983671381773567,0.04449552390499563,0.0,0.0,0.9329851865768433,0.209,0.719,0.072,0.5859
1,The bleak breeze blights the bright blue blossom.,Die düstere Brise schleudert die hellblaue Blüte.,2.732714285714286,0.14910733260237463,-0.010069819631914575,0.5482349748479409,0.36533607774347593,-0.0026714285714285716,0.0,0.8948630094528198,0.266,0.459,0.275,-0.0258
0,"Tonight he wears peach-colored slacks, a matching gingham blouse, brass hoop earrings and a rhinestone stud in his nose.","Heute Abend trägt er pfirsichfarbene Hosen, eine passende Gingham-Bluse, Messing-Hoop-Ohrringe und einen Strassbolzen in der Nase.",2.2278125,0.43303066869797885,0.16317225483792253,0.2378876956657179,0.057407633126414476,0.00750625,0.0,0.02355349063873291,0.118,0.882,0.0,0.25
0,"It'solidified into a tall Cherokee brave, bare - chested, wearing buckskins, feathered spear in his massive hand.","Es ist zu einem hohen Cherokee -tapferen, kahlen - kichernd, trug Buckskins, gefiederter Speer in seiner massiven Hand.",1.0826111111111112,0.27835688234996764,-0.09516389253727357,0.26590542164578324,0.03892895644784398,-0.0021777777777777776,-1.0,0.9354474544525146,0.306,0.586,0.108,0.5267
1,So much for complete bloody control.,Soviel zur vollständigen blutigen Kontrolle.,0.0,0.15836980016636204,0.02922871715457736,0.2520907473080678,0.16451339824784267,-0.00902,-1.0,0.9299229383468628,0.31,0.345,0.345,-0.0772
1,The novel spun a miasma of death and decay.,Der Roman drehte ein Miasma des Todes und des Verfalls.,1.7073,0.30263856104809694,-0.07262538631638989,0.25534467592651494,0.02286860196414843,-0.00697,0.0,0.8446803689002991,0.0,0.519,0.481,-0.8126
1,"The blue mausoleum produces the good wine, is passing the mellow tulip's fragrance, seems abundantly in the jade bowl just likes the amber crystal clear.","Das blaue Mausoleum produziert den guten Wein, vorbei an den Duft des Mellow Tulips, scheint in der Jade -Schale reichlich zu sein, wie der bernsteinfarbene Kristall klar ist.",2.7524285714285717,0.2861182500980719,-0.09046288311338356,0.23808656526013525,0.0016771312909259015,0.013271428571428571,1.0,0.8852984309196472,0.287,0.648,0.065,0.7845
1,I heard the machine that he rubs across the floor start up with that horrendous howl that makes my teeth curl.,"Ich hörte, wie die Maschine, die er über den Boden reibt, mit diesem schrecklichen Heulen beginnt, das meine Zähne lockt.",2.2617,0.36134803132652105,-0.0374033442374033,0.26762890908417303,-0.016848694325592613,-0.00121,-1.0,0.9322075843811035,0.0,0.852,0.148,-0.5106
0,"Fashion models are the belles of the pop cultural ball: They are fawned over, obsessed about, prayed to.","Models sind die Belles des Pop -Kulturballs: Sie werden verfälscht, besessen, von dem sie betet.",0.9773333333333334,0.3777551687163987,0.03311298810994361,0.2123402721583283,0.04743005460058416,0.0,0.0,0.9287354350090027,0.0,0.843,0.157,-0.3818
0,"Unfortunately, no one cautions Maia about her nasty, xenophobic cousins, who douse the house in bug spray and forbid her from venturing beyond their coiffed compound.","Leider warnt niemand Maia vor ihren bösen, fremdenfeindlichen Cousins, die das Haus in Käferspray einteilen und es ihr verbieten, sich über ihre gerichtete Verbindung hinaus zu wagen.",1.9764444444444447,0.37042587083272416,-0.04775335667651764,0.2699333200683101,-0.038517766587494444,0.0,-0.5,0.9375374913215637,0.043,0.703,0.254,-0.7845
1,Her illness was Nature's way of telling her to do less.,"Ihre Krankheit war die Art der Natur, ihr zu sagen, sie solle weniger tun.",1.2237142857142858,0.4782959719538915,0.24239645076864505,0.266302424202799,0.04976493133382673,0.0,0.0,0.8836864829063416,0.0,0.793,0.207,-0.5267
1,"It invades the thoughts and senses of its enemies, it penetrates their every defence, sending them visions of glory, titillating their egos, caressing their inner desires to lead them astray.","Es dringt in die Gedanken und Sinne seiner Feinde ein, es dringt in jede Verteidigung ein, sendet ihnen Visionen des Ruhms, titilliert ihr Ego und streichelt ihre inneren Wünsche, sie in die Irre zu führen.",1.1533142857142857,0.3435020303938982,-0.12281586644651049,0.2935421703895832,-0.0073413183465015405,-0.023034285714285715,-1.0,0.9321417212486267,0.207,0.659,0.134,0.296
0,On his thigh Jaq wore that warlock's image in phosphorescent green.,Auf seinem Oberschenkel Jaq trug das Bild dieses Warlocks in phosphoreszierendem Grün.,2.4398333333333335,0.19278565935861,-0.30767604862025233,0.2510868375667818,0.0492850575418448,0.0,0.0,0.02932983636856079,0.0,1.0,0.0,0.0
1,Her children's death is a fatal blow on her.,Der Tod ihrer Kinder ist ein tödlicher Schlag für sie.,2.4858000000000002,0.3760733352587177,0.0780793372390249,0.21258218427628073,-0.05614591282735501,-0.03487,0.0,0.9383440613746643,0.0,0.372,0.628,-0.9153
1,It's so perfect that they should effortlessly spawn the very stuff which facilitates the clicking of needles and clucking of tongues.,"Es ist so perfekt, dass sie mühelos das Zeug laichen sollten, was das Klicken von Nadeln und Klippen von Zungen erleichtert.",2.384190476190476,0.2843748479510506,-0.034300685402905685,0.3174688291892744,0.0550151566796319,0.0,0.7999999999999999,0.925456702709198,0.349,0.651,0.0,0.8647
0,"Deep sweep, the geniality fuses the aging horniness, making skin delicate and lustrous.","Deep Sweep, die Genialität verbindet die alternde Hornigkeit und macht Haut zart und glänzend.",2.1544285714285714,0.24077431388092818,-0.021492250311309778,0.29983551420622906,0.07233599555478615,0.00028571428571428574,0.7,0.9300268888473511,0.552,0.448,0.0,0.9062
0,Obama delivered an unsentimental account of squandered opportunities in postcolonial Africa.,Obama lieferte in postkolonialen Afrika einen unsentimentalen Bericht über verschwendete Chancen.,2.697363636363636,0.14512350729185305,-0.17432470092425634,0.3690182086284158,0.057407633126414476,-0.0044909090909090905,0.0,0.9353581666946411,0.0,0.77,0.23,-0.4576
0,He and his wife came to our house asking for me the way the richest groom would come asking for his bride.,"Er und seine Frau kamen zu uns nach Hause und fragten nach mir, wie der reichste Bräutigam kommen würde, um nach seiner Braut zu fragen.",2.6897200000000003,0.40763417610345215,-0.02091463928508542,0.2779137847353942,0.04295536144242126,0.004988,0.0,0.09195584058761597,0.114,0.886,0.0,0.4767
1,You will be as worthless as a piece of dirt on the sole of my shoe.,Sie werden so wertlos sein wie ein Stück Schmutz auf der Sohle meines Schuhs.,3.0924285714285715,0.33602496126251685,-0.008262427169243228,0.24971526712389214,0.056742790395558844,0.0,-0.7,0.9230169653892517,0.0,0.668,0.332,-0.7155
1,"On matters of style, swim with the current, on matters of principle, stand like a rock","Schwimmen Sie mit dem aktuellen Stil, in Bezug auf Prinzipien, und stehen Sie wie ein Gestein",2.6376875000000006,0.41598526113914464,0.06941415187334576,0.22701744457200235,0.03127335452721005,0.00025,0.0,0.7331889867782593,0.235,0.765,0.0,0.5106
0,You will banish these ghastly thoughts.,Sie werden diese schrecklichen Gedanken verbannen.,0.5315,0.42606511909769895,0.1421115048340914,0.3568516507020952,0.16980745500342376,-0.004033333333333333,-1.0,0.9333885312080383,0.0,0.4,0.6,-0.7184
1,Only professional decorum prevented me from picking up the remaining telltale and gnawing greedily away.,"Nur professionelles Anstand hinderte mich daran, die verbleibenden verräterischen und gierig wegzuholen.",1.37075,0.13534623359964523,-0.06518447033333653,0.3966791978019817,0.04635303922726433,0.013000000000000003,-1.0,0.9289414882659912,0.331,0.506,0.163,0.4588
0,Henceforth she must carry on from where she had started that momentous morning in Goddy's office.,"Von nun an muss sie weitermachen, wo sie diesen bedeutsamen Morgen in Goddys Büro begonnen hatte.",2.319375,0.40610464385857853,0.058278742384086486,0.2600654747491329,-0.014380325193139693,0.00025,0.0,0.8858991265296936,0.128,0.872,0.0,0.296
0,Kyra has been giving me the silent treatment .,Kyra hat mir die stille Behandlung gegeben.,3.304,0.22047914678249725,-0.020282099074065092,0.24371742172131278,0.021862168339706493,0.0,0.0,0.8961193561553955,0.0,1.0,0.0,0.0
0,Does your dog bite?,Bittet dein Hund?,0.0,0.34142313533192287,0.34142313533192287,0.529979368397403,0.529979368397403,0.0,1.0,0.3409270644187927,0.0,1.0,0.0,0.0
1,Get out! Or she'll zap you into a frog!,Geh raus! Oder sie wird dich in einen Frosch zappen!,2.0429000000000004,0.3337926803404654,0.12681478219489642,0.20526557399260453,-0.07132120168244975,0.0,0.0,0.9370763301849365,0.0,1.0,0.0,0.0
1,Therefore the Venetian world makes him their scapegoat.,Deshalb macht ihn die venezianische Welt zu ihrem Sündenbock.,1.5122222222222221,0.45695804056611317,0.08881200323724726,0.30502955073463034,0.16244360344305045,0.0,0.0,0.9393798112869263,0.19,0.556,0.254,-0.2023
0,She's the nominal head of our college - the real work is done by her deputy.,Sie ist die nominale Leiterin unseres College - die wahre Arbeit wird von ihrem Stellvertreter erledigt.,2.521,0.3215641557637985,-0.04401167557877358,0.24723672243967207,0.010155344512895199,0.00025,1.0,0.3174910545349121,0.141,0.859,0.0,0.3182
0,Guilty consciences always make people [men] cowards,Schuldgewichte machen immer Menschen [Männer] Feiglinge,1.4575000000000002,0.3346117499132624,0.044235432300832225,0.4492183653982665,0.3609247332365628,0.0,0.0,0.9290512204170227,0.0,1.0,0.0,0.0
1,The one best cricket bat of his youth was becoming the one best Midvale.,Der einzige Cricket -Fledermaus seiner Jugend war der beste Midvale.,1.565,0.414751143445222,0.09387004778638516,0.2631485142199711,0.07313297558139578,0.03716,0.0,0.9348913431167603,0.256,0.744,0.0,0.4767
0,The magazine Jamming saw the band wipe the floor with all opposition in all categories outside the female sections.,"Das Magazin -Jamming sah, wie die Band in allen Kategorien außerhalb der weiblichen Abschnitte den Boden mit allen Oppositionen abwischte.",2.58805,0.348446015943371,-0.07199789741191716,0.24494302598942777,0.025981437361965665,-0.018154999999999998,0.0,0.9354805946350098,0.0,0.931,0.069,-0.1027
0,A puff at noon Is none too soon.,Ein Puff mittags ist nicht zu früh.,2.559285714285714,0.2836503669611356,0.030477638281026224,0.2553666782914123,0.08491790209249431,0.0,0.0,0.8661190271377563,0.0,1.0,0.0,0.0
0,I wasn't frightened by what he said-it was all bluster.,"Ich hatte keine Angst vor dem, was er sagte-es war alles stürmisch.",1.3111666666666666,0.5147018149466188,0.2629133946210698,0.2780967869008713,-0.004821028055260083,0.0,0.0,0.9197367429733276,0.181,0.671,0.148,0.1285
0,The climactic battle to kill the false being within and victoriously conclude the spiritual pilgrimage.,"Der klimatische Kampf, um das falsche Wesen innerhalb und siegreich zu töten, schließt die spirituelle Pilgerreise.",2.397125,0.31256618983229817,0.01103981720954011,0.26925774031739425,-0.02413645267729201,-0.0608,-1.0,0.8384714722633362,0.0,0.513,0.487,-0.886
0,Or did Nature's bounty change as men's did? Grow old and weary and tired of giving?,Oder hat sich das Kopfgeld der Natur wie die Männer verändert? Alt und müde und müde zu geben?,2.1613333333333333,0.37279997854641117,0.008265890869956717,0.24967152856169925,0.04576613087769271,0.0,0.0,0.9341400861740112,0.0,0.689,0.311,-0.6966
1,That night the little creature did not stop crying and its pitiful little squeak tore at Aggie's heartstrings.,In dieser Nacht hörte die kleine Kreatur nicht auf zu weinen und sein erbärmliches kleines Quietschen riss an Aggies Herzen auf.,3.005380952380952,0.23692942400166647,-0.24214971223484935,0.28922105159004197,-0.0062547800352145575,-0.048695238095238104,-1.0,0.9289032816886902,0.091,0.687,0.222,-0.3054
0,Those who fall between the official schemes - like freelance photographer Melanie Cox - need it.,"Diejenigen, die zwischen den offiziellen Systemen fallen - wie freiberufliche Fotografin Melanie Cox - brauchen es.",2.4273124999999998,0.22375334049102935,-0.032981419044261134,0.2657219234424153,0.037013526389111276,0.0,0.0,0.6609167456626892,0.0,0.872,0.128,-0.2263
