speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound
Peter Schmiedlechner,Dieses Volksbegehren verlangt unter dem Deckmantel des Klimaschutzes eine Konzentration aller Entscheidungen in einer Hand.,2.405,0.28486103935230794,-0.13067572408897699,0.2678656367556369,-0.0009472183009409441,0.0,0.0,0.7709789276123047,0.186,0.814,0.0,0.4939
Peter Schmiedlechner,"Der Klimarechnungshof klingt für mich weniger nach Transparenz, vielmehr nach neu erfundenen Parallelbehörden.Am Weg zur Klimadiktatur: Die Einführung eines Klimadienstes, der entscheiden darf, ob ein Gesetz beschlossen werden darf, bedeutet das Ende des Parlamentarismus.",2.2495588235294117,0.39494139723113547,0.01350448380015783,0.2273242665184136,-0.061368793382840695,0.00011764705882352942,0.0,0.9125410914421082,0.126,0.812,0.063,0.34
Peter Schmiedlechner,Ein Recht auf Klimaschutz bedeutet in Wahrheit die Unterordnung des Gemeinwesens unter Klimaziele.,3.2366923076923078,0.27516849471567,0.011161778377686634,0.21765532415230804,0.0001032541638405611,0.0003076923076923077,1.0,0.854931652545929,0.408,0.592,0.0,0.7096
Peter Schmiedlechner,Somit wäre alles diesem Ziel unterzuordnen.,1.0216666666666667,0.5794566212355804,0.38403814067259373,0.3335860478488169,0.22944449935190367,0.0,0.0,0.9073371887207031,0.351,0.649,0.0,0.4019
Peter Schmiedlechner,Wir sehen dieses Ziel sehr kritisch.,1.861,0.48654893165965624,0.3780566803608297,0.24339908334006102,0.1607641418767232,0.0,0.0,0.9017977118492126,0.3,0.445,0.255,0.1045
Peter Schmiedlechner,"Klimaschutz ist auch uns wichtig, unsere Demokratie aber darf nicht eingeschränkt werden.Klimaschutz schon einen großen Beitrag zum Klimaschutz leisten.",1.5991578947368421,0.3755089382609144,0.10221164546507742,0.2609501792704836,0.022596770603674442,0.0019315789473684215,0.6124999999999999,0.8941808342933655,0.29,0.71,0.0,0.6747
Peter Schmiedlechner,Mit Förderung von Regionalität könnten wir das Klima nachhaltig mit Hausverstand ist angesagt.,2.458076923076923,0.23108918314215807,-0.20618311429152172,0.24029482835371105,0.004034932790279586,0.0,0.7,0.9104976654052734,0.345,0.655,0.0,0.7003
Peter Schmiedlechner,Eine nachhaltige und schonende Wirtschaftsweise sollte wieder mehr Bedeutung erhalten.,2.6711,0.3883414290459744,-0.023706210966355216,0.2983487731063718,0.14899064283556296,0.0004,0.0,0.915023922920227,0.478,0.522,0.0,0.6597
Peter Schmiedlechner,Regional statt global würde am meisten und am besten schützen.Abschließend möchte ich bei dieser Gelegenheit auch die Leistungen der Landwirtschaft zum Klimaschutz herausstreichen.,1.998608695652174,0.3717726563758438,0.04784053228566225,0.22875246212307548,-0.05789776088849508,0.03133043478260869,1.0,0.916682243347168,0.301,0.699,0.0,0.8225
Peter Schmiedlechner,"Im Boden, im Wald, im Holz und in den Holzprodukten ist mehr CO2 gespeichert, als in der Atmosphäre vorkommt.",2.425842105263158,0.4160538320591195,-0.1044328373001964,0.27694120079854484,0.04751930561323152,0.0,0.0,0.04918015003204346,0.0,1.0,0.0,0.0
Peter Schmiedlechner,Die Bäuerinnen und Bauern leisten daher mit ihrer Arbeit einen wichtigen Beitrag zum Klimaschutz.,1.8135000000000001,0.39202465263252323,-0.03533426598790295,0.2445594523970799,0.022910638416166203,0.027299999999999998,0.7,0.5585271120071411,0.172,0.828,0.0,0.4019
Peter Schmiedlechner,"Das wird leider allzu oft in der Debatte vergessen und die Landwirtschaft wird sehr oft als Klimasünder dargestellt.Meine Damen und Herren, eine einseitige, nur auf das Klima ausgerichtete Betrachtungsweise ist nicht richtig.",2.3535000000000004,0.41647026335698706,0.006412987209903841,0.25091171531052237,-0.011788575150391327,0.0,-0.6,0.9370623230934143,0.0,0.86,0.14,-0.5972
Peter Schmiedlechner,Wir müssen wieder zu den Fakten zurückkehren und uns für einen Klimaschutz mit Hausverstand aussprechen.,2.4532666666666665,0.3111127277038641,-0.18598411194136646,0.2750555384622593,-0.009667599430065371,0.0,0.0,0.9279060959815979,0.0,1.0,0.0,0.0
Peter Schmiedlechner,Als letzten Satz darf ich Ihnen mitgeben  das ist ein alter Spruch : Zu Tode gefürchtet ist auch gestorben!,1.88695,0.32635436347128727,-0.15660931313999246,0.24632901576966623,0.0007595072276580368,-0.02145,-1.0,0.9009029269218445,0.0,0.612,0.388,-0.8588
Dr. Astrid Rössler,Sehr geehrter Herr Präsident!,2.19475,0.29893784476598667,0.22884336373943595,0.2959869691426487,0.12268134894390444,0.0,0.0,0.783635139465332,0.0,1.0,0.0,0.0
Dr. Astrid Rössler,Geschätzte Kolleginnen und Kollegen!,1.478,0.11281433683096735,0.00347751901050891,0.33945429417360384,0.33945429417360384,0.001,1.0,0.8918207883834839,0.332,0.668,0.0,0.126
Dr. Astrid Rössler,Werte Zuseherinnen und Zuseher zu Hause vor den Bildschirmen!,1.6153333333333333,0.32134485251239786,0.02494902844169248,0.24949022756034978,0.08443226542799623,0.00044444444444444447,0.0,0.8734329342842102,0.215,0.785,0.0,0.2942
Dr. Astrid Rössler,"Auf den ersten Blick ist es ein Instrument direkter Demokratie, ein Volksbegehren zu starten und Unterschriften zu sammeln.",2.361888888888889,0.3573183373130992,-0.06725146517805392,0.23329784636183132,0.004464371873045465,0.0,0.7,0.6083309650421143,0.0,1.0,0.0,0.0
Dr. Astrid Rössler,Dieses Klimavolksbegehren unterscheidet sich aber in mehreren Punkten.,0.54325,0.5263967666004298,0.3193096692064506,0.2125150209743725,0.0492850575418448,0.0,0.0,0.17422062158584595,0.0,1.0,0.0,0.0
Dr. Astrid Rössler,"Es ist bemerkenswert in seiner Wirkung, aber auch in seiner politischen Dimension.Die Zivilgesellschaft greift ein Thema auf, macht es präsent, und was mit Fridays for Future sozusagen den Klimaschutz auf die Straße gebracht hat und eigentlich auch in das nächste Regierungsprogramm hineingepusht hat, bringt das Klimavolksbegehren jetzt ins Parlament und in die parlamentarische Debatte.",2.1877962962962965,0.41079084086349366,-0.13319919875687944,0.2736595549078762,0.0001032541638405611,0.004198148148148149,1.0,0.8885924816131592,0.122,0.878,0.0,0.7269
Dr. Astrid Rössler,"Die Initiatorinnen und Initiatoren des Klimavolksbegehrens haben es geschafft, eine breite Plattform, eine Allianz eines gemeinsamen gesellschaftlichen Anliegens zu formulieren, und es liegt an uns  und das ist ein sehr wichtiger Schritt im Umgang mit diesem Volksbegehren , ob wir die Anliegen und die Forderungen der Initiatorinnen und Initiatoren und aller, die unterschrieben haben, in den Reibemühlen der politischen Debatte aufreiben und notfalls gefährden oder ob es gelingt, diesen breiten gesellschaftlichen Konsens für den Schutz unseres Klimas gemeinsam hier zu einem guten Abschluss und damit auch zu einem gemeinsamen Beschluss zu führen.Das erscheint mir deshalb so wichtig, weil 400 000 Menschen, die in dieser Zeit die Unterschrift geleistet und damit gezeigt haben, wie wichtig ihnen das Anliegen ist, eine große Zahl von Personen ist.",1.9722880000000003,0.38289383445440717,-0.17788600508925484,0.2786564130387374,-0.07456374804728073,0.0087072,0.29999999999999993,0.8723632097244263,0.185,0.774,0.041,0.9466
Dr. Astrid Rössler,Diese positive Stimmung für den Klimaschutz sollten auch wir als Aufbruchsstimmung nehmen.,2.5486666666666666,0.36853685811075276,-0.017673457366702693,0.2698124163148904,0.025557940883513087,0.0003333333333333333,1.0,0.9136257171630859,0.22,0.78,0.0,0.4767
Dr. Astrid Rössler,"Es ist gelungen, viele der Anliegen bereits in das Regierungsprogramm zu bringen, und das nicht nur in das Umweltkapitel, sondern auch bei den Themen Wohnen, Finanzen, Wirtschaft, Arbeit, Europa und Tourismus.",1.9925806451612904,0.5350207770098763,0.22711383646737052,0.2554084411732144,-0.01158741446683775,0.0,0.5,0.07204997539520264,0.091,0.909,0.0,0.4588
Dr. Astrid Rössler,"Überall findet sich Klima, weil es eben nicht nur Aufgabe eines Umweltministeriums ist, sondern weil es Aufgabe einer gesamten Regierung und auch ein gesellschaftlicher Auftrag ist.",1.666923076923077,0.5149570731498159,0.2521563174291627,0.2739967621051475,-0.04781758555347822,0.0,0.0,0.7447150945663452,0.053,0.947,0.0,0.1027
Dr. Astrid Rössler,"Eine Regierung allein wird den Klimaschutz nicht schaffen, es geht nur im gesellschaftlichen Konsens.",2.178642857142857,0.47482481598378873,0.1028573866801301,0.236708969041882,-0.0013510580727440298,0.0,0.0,0.8824350833892822,0.126,0.759,0.115,0.048
Dr. Astrid Rössler,"Auch von mir einen Dank an alle, die dieses schwierige und gemeinsame Thema aufgegriffen haben und durch ihr Engagement, vor allem aber auch durch ihre Expertise und durch den Zusammenschluss der gesamten Gesellschaft, der sozialen Organisationen und Umweltorganisationen, darauf aufmerksam gemacht haben.",2.2609761904761903,0.44917203709668446,0.008975083291390035,0.2639243725230744,-0.04808925875841328,-0.0004880952380952381,0.3333333333333333,0.856694757938385,0.21,0.741,0.048,0.7964
Dr. Astrid Rössler,"Es gibt auch Workers for Future, es gibt Architects for Future, es haben sich viele Gruppen aus Professionen gebildet, die dieses Thema aufgreifen.",1.691521739130435,0.400627495058363,-0.10520320865313493,0.28704573903277913,-0.0491597310467712,0.0,0.0,0.033461689949035645,0.0,1.0,0.0,0.0
Dr. Astrid Rössler,"Es liegt an uns, dieses Engagement und diese Unterstützung der Zivilgesellschaft auch hier im Hohen Haus zu einem guten, gemeinsamen Abschluss zu bringen.",1.9259130434782608,0.4717624314828338,0.19249265061263898,0.2209186896001935,-0.05748537393514134,0.0005217391304347827,0.0,0.8407774567604065,0.429,0.571,0.0,0.91
Yannick Shetty,Frau Präsidentin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.9073337316513062,0.0,1.0,0.0,0.0
Yannick Shetty,Sehr geehrte Kolleginnen und Kollegen!,1.8259999999999998,0.19571348128984475,0.03378523020208086,0.42518511849462187,0.2551621585195185,0.0,0.0,0.8355616927146912,0.0,1.0,0.0,0.0
Yannick Shetty,"Ich habe gestern Abend in meiner Rede schon erwähnt, dass wir mit unserer parlamentarischen Petition zum Ende des Blutspendeverbots für homo- und bisexuelle Männer einen großen Erfolg erzielen konnten, auch wenn die Petition vielleicht nicht direkt, aber auf indirektem Weg dazu geführt hat.",2.1404418604651165,0.3635597796624162,-0.0948340462746904,0.2716847958911794,-0.09972178380525018,0.008683720930232558,0.175,0.7658668756484985,0.202,0.751,0.047,0.7783
Yannick Shetty,"Ich darf, weil gestern die Gelegenheit nicht mehr da war, vielleicht bei der Chronologie etwas nachhelfen, weil man den Eindruck hat, dass Kollegin Dziedzic hier draußen leichte Gedächtnisausfälle hatte und, wie ich finde , ziemlich - -Präsidentin Doris Bures: Herr Abgeordneter, ich ersuche Sie, sich in der Ausdrucksweise zu mäßigen und das zurückzunehmen.Abgeordneter Yannick Shetty : Ja, gut.",1.6474827586206902,0.2975848114192088,-0.2675253598855069,0.2795044562587128,-0.09972178380525018,6.896551724137931e-05,0.6666666666666666,0.7689908146858215,0.094,0.906,0.0,0.6705
Yannick Shetty,"Es war mein Eindruck, dass das aus ihrem Gedächtnis zumindest nicht mehr ganz dem entsprochen hat, wie es tatsächlich passiert ist.",1.9604285714285712,0.46587418550732235,0.06076559483118883,0.2789294867799131,0.062202451017190144,0.0,0.0,0.9107482433319092,0.0,1.0,0.0,0.0
Yannick Shetty,"Ich finde, dass sie sich auch  nämlich die Frau Kollegin, die da niemand gerügt hat  ziemlich im Ton vergriffen hat und sich den überheblichen Regierungssprech der ÖVP angeeignet hat.Also vielleicht nochmals zu den Fakten, wie die Grünen sich in puncto Blutspendeverbot verhalten haben: Erstens, im Frühjahr haben wir eine Anfrage an Bundesminister Anschober gestellt.",1.9062500000000002,0.3345530341475375,-0.14191954004288962,0.2687177597876853,-0.09972178380525018,0.0,-0.9,0.9237825870513916,0.0,1.0,0.0,0.0
Yannick Shetty,"Da lautete die Antwort, nein, er sieht keine Diskriminierung bei der Blutspende, eine Evaluierung der Regelung ist nicht notwendig.Zweiter Schritt: Wir als NEOS haben im Juli eine parlamentarische Petition gestartet, die innerhalb weniger Tage über 2 000 Unterstützungen bekommen hat und mittlerweile übrigens die erfolgreichste parlamentarische Petition in dieser Gesetzgebungsperiode ist.Auf diese Petition hat, drittens, Bundesminister Anschober vor zwei Wochen in einer Stellungnahme geantwortet: In der Blutspenderverordnung ist keine Diskriminierung vorhanden und er sieht keine Notwendigkeit der Änderung der Blutspenderverordnung.Viertens ist dann der Druck eine Woche vor der Wienwahl vermutlich auch parteiintern so groß geworden, dass er sechs Tage vor der Wienwahl eingelenkt und eine 180-Grad-Drehung hingelegt hat.",2.134000000000001,0.37343513209663437,-0.15312521925234407,0.2798970704613943,-0.044482432824691505,0.0020675925925925927,0.7,0.4488186240196228,0.127,0.873,0.0,0.9309
Yannick Shetty,"Wir haben natürlich auch bewusst dieses Zeitfenster ausgenutzt, weil uns schon klar war, dass es sich für die Grünen vermutlich nicht ausgehen wird, zu plakatieren: Wer macht Equality, wenn nicht wir, und gleichzeitig bei diesem Thema auf der Bremse zu stehen.Das heißt, dieses Thema ist ein gutes Beispiel dafür, dass die Grünen eben sehr wohl den Druck aus der Opposition, aus der Zivilgesellschaft brauchen, damit auch wirklich etwas weitergeht.Gerade in Zeiten von Corona ist ein Ende dieses Blutspenderverbots auch essenziell, weil wir auf jede Blutspende, vor allem auch auf die Blutplasmaspenden, angewiesen sind und wir deswegen nicht auf generell abstrakte Merkmale abstellen sollten, sondern auf das individuelle Risikoverhalten.",2.0473611111111105,0.44314235178950573,-0.0901559306127931,0.2689091697154126,-0.05868070148430568,0.0034777777777777776,0.9,0.9023160934448242,0.093,0.874,0.033,0.7964
Yannick Shetty,"Auch der Europäische Gerichtshof hat schon geurteilt, dass der generelle Ausschluss von homo- und bisexuellen Männern von der Blutspende unionsrechtswidrig ist, also besteht auch eine rechtliche Notwendigkeit, dass wir da handeln.Fünf Tage vor der Wienwahl hat Anschober eine 180-Grad-Wendung hingelegt und dann eine Aussendung ausgeschickt, mit dem Text: Diskriminierungsfreie Blutspende soll möglich sein, und zwar noch in diesem Jahr.",2.011050847457627,0.37256033468260635,-0.15312521925234407,0.308245078443292,-0.02688036197650337,0.00013559322033898305,0.0,0.11818075180053711,0.088,0.912,0.0,0.5267
Yannick Shetty,"Wir wissen aber leider, dass Bundesminister Anschober Ankündigungs- und nicht Umsetzungsweltmeister ist.",0.5511666666666667,0.32445907758539266,-0.07696791948104773,0.3088560760414212,-0.009667599430065371,0.0,0.0,0.9417185187339783,0.196,0.633,0.171,0.1027
Yannick Shetty,Kollege Loacker kann da in anderen Kontexten ein Lied davon singen.,2.240181818181818,0.27789429736790344,-0.09709575624768119,0.2659825792137268,0.00987385442932226,0.0,0.0,0.9366238117218018,0.0,1.0,0.0,0.0
Yannick Shetty,"Es ist also ein erster Erfolg, dass Anschober das ankündigt, aber wir wollen eine Verbindlichkeit für Anschober herstellen, und deswegen bringe ich  übrigens im Wortlaut der Aussendung  heute folgenden Entschließungsantrag ein:der Abgeordneten Yannick Shetty, Kolleginnen und Kollegen betreffend Umsetzung der diskriminierungsfreien Blutspende bis Jahresende 2020Der Nationalrat wolle beschließen:Die Bundesregierung, insbesondere der Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz, wird aufgefordert, die diskriminierungsfreie Blutspende, wie von ihm am 06. Oktober angekündigt, bis spätestens 31. Dezember 2020 umzusetzen und den standardisierten Fragebogen entsprechend anzupassen, sodass fortan auf das individuelle Risikoverhalten einer Person abgestellt wird und nicht pauschal auf die sexuelle Orientierung.Vielen Dank.",2.0340882352941176,0.3002507959547469,-0.19884268042322192,0.2806364692074707,-0.07413395290005485,0.002318627450980392,0.0,0.7365587949752808,0.11,0.89,0.0,0.8979
Robert Laimer,Frau Präsidentin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.9073337316513062,0.0,1.0,0.0,0.0
Robert Laimer,Meine Damen und Herren!,1.01625,0.25739826396334936,0.24334886894466506,0.16220194002638846,0.09219643467257949,0.0,0.0,0.9144914150238037,0.0,1.0,0.0,0.0
Robert Laimer,Liebe Zuseher!,2.221,0.0,0.0,0.0,0.0,0.05655,1.0,0.9193633794784546,0.833,0.167,0.0,0.7177
Robert Laimer,Leider gibt es in der Moral wie in der Religion viele Heuchler.,2.5701666666666667,0.47345020758423795,0.17318104568636566,0.30161821548019535,0.07835473414660375,0.0,0.0,0.9393090009689331,0.121,0.517,0.362,-0.6369
Robert Laimer,Das wusste schon der Philosoph Helvtius im 18. Jahrhundert.,2.4290000000000003,0.3840685628157145,0.15387823095839293,0.2034835223473411,-0.03048343071892713,0.0,0.0,0.034348905086517334,0.0,1.0,0.0,0.0
Robert Laimer,Das kommt auch bei der Bürgerinitiative Freiheit für Julian Assange zum Ausdruck.In puncto Heuchelei spielt sich gerade vor unseren Augen ein unwürdiges Schauspiel ab.Präsidentin Doris Bures: Herr Abgeordneter!,2.5323928571428573,0.24362531754516836,-0.20528303997422295,0.2498935807475111,0.023786097488581456,-0.02611428571428571,0.0,0.48048728704452515,0.113,0.708,0.178,-0.3164
Robert Laimer,Wir verwenden dieses Wort nicht.,1.5488,0.45805732740415694,0.38163203810874613,0.3010198931148435,0.16421180688733134,0.0,0.0,0.04115861654281616,0.0,1.0,0.0,0.0
Robert Laimer,"Wir haben uns auch darauf geeinigt, Zitate nicht zu verwenden, in denen Wörter wie Heuchler und Heuchelei vorkommen.",1.1260000000000001,0.3756287484757181,-0.027512741672855667,0.3220476051421589,-0.009667599430065371,0.0,0.0,0.03227221965789795,0.0,0.693,0.307,-0.7964
Robert Laimer,"Das heißt, ich ersuche Sie, das zurückzunehmen, und Sie können in Ihrer Rede fortfahren.Abgeordneter Robert Laimer : Sprechen wir von Doppelmoral oder Doppelbödigkeit!Es geht um zwei prominente Regimekritiker.",1.8129642857142856,0.31216317662233733,-0.22673837050853762,0.25190914855042507,-0.09972178380525018,0.00014285714285714287,0.0,0.1156265139579773,0.109,0.891,0.0,0.4926
Robert Laimer,"Der eine hat es sich zur Aufgabe gemacht, die schwersten Kriegsverbrechen der USA aufzudecken, der andere versucht sich an der Korruptionsbekämpfung in Russland.",2.3939565217391308,0.5205687078096749,0.13659829282967678,0.2873880798127327,0.06607082044568115,-0.00020869565217391303,0.0,0.8723481297492981,0.0,0.917,0.083,-0.25
Robert Laimer,"Doch während der eine, namentlich Alexei Nawalny, nach einem Giftanschlag, dessen Urheberschaft bis dato nicht eindeutig nachgewiesen werden konnte, wie ein hochkarätiger Staatsgast hofiert wird, wird der andere, namentlich Julian Assange, wie der Teufel höchstpersönlich behandelt.Skandalöse Haftbedingungen, eine äußerst zweifelhafte Anklage, ein konstruierter Prozess und die Aussicht auf Auslieferung an die Vereinigten Staaten inklusive Todesstrafe haben aus einem investigativen Journalisten und mutigen Aufdecker einen gebrochenen Mann gemacht.",2.315358208955223,0.2761822220661413,-0.30864756452502534,0.28060455225219044,-0.04829097656344078,2.985074626865757e-05,1.0,0.9350839257240295,0.082,0.797,0.12,-0.4536
Robert Laimer,"Seine Berichterstattung über gezielte Tötungen von Zivilisten durch Militärs war seiner Gesundheit mehr als abträglich.Diese Doppelmoral, die da an den Tag gelegt wird, ist eigentlich menschenrechtspolitisch schwer bedenklich.In diesem Kontext ist auch die Rolle der Medien allgemein zu hinterfragen.",2.370923076923077,0.415081064539976,-0.004607299188896073,0.23928576883337083,0.02873683631178234,0.00010256410256410257,-0.35,0.925405740737915,0.136,0.818,0.045,0.6115
Robert Laimer,"Offensichtlich macht es einen großen Unterschied, in welche Richtung man seinen politischen Aktivismus lenkt.",2.037714285714286,0.42762814632348045,0.03914518318946047,0.2625567222899983,0.03681270155073207,0.026385714285714287,0.7,0.930934488773346,0.345,0.655,0.0,0.5859
Robert Laimer,"Nawalny, der seine Agenda gegen den russischen Staatspräsidenten gerichtet hat, wird in der Öffentlichkeit oft wie ein Held dargestellt.",2.8076842105263164,0.4045030225928024,0.10571227592278093,0.21421917682500224,0.06627830727697141,0.0,0.0,0.9066610932350159,0.0,1.0,0.0,0.0
Robert Laimer,"Augenscheinlich stößt sich niemand in Europa daran, dass seine politischen Inhalte teilweise dumpfer nationalistischer Propaganda entsprechen  Hauptsache, er bedient das Feindbild Putin, denn dann ist ihm der Beifall gewiss.Anders ist es bei Assange: Er hat seinen Fokus auf die Machenschaften von Banken, von korrupten Politikerclans, von Scientology, von Geheimdiensten und dem US-Militär gelegt  allesamt schwergewichtige Gegner.",2.0209999999999995,0.3407248890280591,-0.11232910096617485,0.28757952147874805,0.01250078615648671,-0.014100000000000001,-0.7,0.935848593711853,0.054,0.783,0.163,-0.7269
Robert Laimer,"Mit Wikileaks ist es ihm gelungen, eine Enthüllungsplattform zu etablieren, aber im Gegensatz zu Nawalny ist Assange der Bad Boy, dem man nach dem Leben trachtet.",1.9641538461538461,0.4067184062264842,-0.0991306608404397,0.24228836321941222,-0.061484576902012485,0.0,1.0,0.9350895285606384,0.107,0.893,0.0,0.4588
Robert Laimer,"Er hat sich die USA zum Feind gemacht, und das war sein großer Fehler.Es ist höchst an der Zeit, dass wir die Stimme erheben, Anstand zeigen und dieser Doppelmoral ein Ende bereiten.",2.0903750000000003,0.41698137324706097,-0.02928121640792616,0.26642180568226215,-0.04476940355434208,0.01154375,0.7,0.928654670715332,0.163,0.687,0.15,-0.128
Robert Laimer,Es geht um mehr als das Schicksal eines couragierten Journalisten.,2.4090000000000003,0.38917393728616445,-0.18015675091481825,0.26006121177439007,0.06359967505731348,0.0,0.0,0.9242146015167236,0.0,1.0,0.0,0.0
Robert Laimer,"Es geht um Menschenrechte, es geht um Pressefreiheit, es geht um Demokratie, und es geht auch um Rechtsstaatlichkeit.",1.8337777777777775,0.6824152574594297,0.48183102943275324,0.43662814252448384,0.18418358089929462,0.0,0.0,0.7283256649971008,0.0,1.0,0.0,0.0
Robert Laimer,"Wenn diese Werte für uns von Bedeutung sind, dann müssen wir hier und heute ein Zeichen setzen.",2.2830588235294123,0.46299942452432313,0.23507581441739284,0.22281407394130104,-0.03793113474822782,0.00023529411764705883,0.0,0.8674987554550171,0.198,0.802,0.0,0.4019
Robert Laimer,Nehmen wir die Bürgerinitiative Freiheit für Julian Assange  Keine politischen Gefangenen in Europa zum Anlass und stellen wir uns auf die Seite der Menschenrechte!,2.5466,0.3765371218495385,-0.023818859673570652,0.2588072043105904,-0.02688036197650337,0.0,0.0,0.9019399285316467,0.157,0.843,0.0,0.6476
Robert Laimer,"Fordern wir gemeinsam die Freilassung eines politisch motiviert Inhaftierten, der sich der Wahrheitsfindung verschrieben hat!Vom Innenminister, vom Außenminister und vom Bundeskanzler verlange ich in dieser Angelegenheit ebenfalls klare Worte.",2.2918965517241388,0.321723208731246,-0.08845783077529984,0.29451917551405193,-0.09972178380525018,0.007889655172413794,1.0,0.9028661847114563,0.228,0.772,0.0,0.7712
Robert Laimer,"Ein Wegducken, wie es in der Stellungnahme des Außenministeriums zur Bürgerinitiative der Fall ist, ist wie ein Fußtritt gegen Freiheit und Menschenrechte.",2.125363636363637,0.42976127924337154,-0.06732086478712201,0.21663405765002505,-0.005747260497612018,0.0,0.0,0.904161810874939,0.16,0.84,0.0,0.6124
Robert Laimer,"Nicht einmal Stellung zu beziehen, wie es der Innenminister gehandhabt hat, ist ohnehin zynisch und despektierlich.",1.7200625,0.3513954170108709,-0.05563263821569521,0.2978801189767992,0.057426065940283606,0.0,-1.0,0.9415833950042725,0.0,1.0,0.0,0.0
Robert Laimer,Setzen wir der Doppelmoral ein Ende!,2.567166666666667,0.2720654219004639,-0.025364321857671287,0.25282591058349946,-0.02688036197650337,0.0,0.0,0.9264869093894958,0.0,0.65,0.35,-0.4003
Robert Laimer,Danke.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856184959411621,1.0,0.0,0.0,0.4404
Cornelia Ecker,Herr Präsident!,2.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.8828461170196533,0.0,1.0,0.0,0.0
Cornelia Ecker,Frau Ministerin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.9030070900917053,0.0,1.0,0.0,0.0
Cornelia Ecker,Geschätzte Kolleginnen und Kollegen!,1.478,0.11281433683096735,0.00347751901050891,0.33945429417360384,0.33945429417360384,0.001,1.0,0.8918207883834839,0.332,0.668,0.0,0.126
Cornelia Ecker,"Zuallererst möchte auch ich mich bei den Soldatinnen und Soldaten unseres österreichischen Bundesheeres für ihre großartige Arbeit, welche sie während der Covid-19-Pandemie geleistet haben und welche sie noch leisten werden, bedanken.",1.3715483870967742,0.3554272025317548,-0.04630492714706604,0.31558375982308967,-0.08697014606579957,0.025987096774193547,0.9,0.8633772730827332,0.181,0.819,0.0,0.7506
Cornelia Ecker,"Die Soldatinnen und Soldaten sind ein wesentlicher Bestandteil, damit Österreich diese Gesundheitskrise gut meistern wird.",1.4170666666666667,0.3422631757363434,-0.07098456571884319,0.2963456805372643,-0.011231172220871031,0.0,1.0,0.8890138864517212,0.181,0.819,0.0,0.4767
Cornelia Ecker,"Situationen wie diese zeigen eindrucksvoll  Frau Ministerin, Sie haben es schon betont , wie wichtig ein gut aufgestelltes Bundesheer für uns ist.Die coronabedingten Milizeinsätze laufen nun landesweit aus, und es ist wichtig, die Erkenntnisse und Erfahrungen aus dieser einzigartigen Mobilisierung zu sammeln und gründlich zu evaluieren.",1.9517234042553193,0.3705880502928121,-0.10944543198797652,0.3083288087001601,-0.011231172220871031,0.00663404255319149,0.8800000000000001,0.8861492872238159,0.34,0.66,0.0,0.9559
Cornelia Ecker,"Genau da setzt der gegenständliche Antrag meines Kollegen an, und deswegen unterstützen wir von der SPÖ ihn auch.",2.232388888888889,0.31485141671170014,-0.047143977485766736,0.25831614047777446,-0.02688036197650337,0.0,0.7,0.8062162399291992,0.234,0.766,0.0,0.5994
Cornelia Ecker,"Besonders freut mich als Ausschussmitglied, dass wir dazu einen Fünfparteienantrag schmieden konnten.Unsere Soldatinnen und Soldaten wurden landauf, landab in den verschiedensten Bereichen eingesetzt, und da zeigt sich, wie wichtig einzelne Bundesheerstandorte in den Bundesländern sind.",1.3190857142857144,0.33602798121320726,-0.21726720211048048,0.2828647165680409,-0.04595408583887511,0.00628,0.85,0.8409197330474854,0.156,0.844,0.0,0.7269
Cornelia Ecker,"Wir brauchen ein Heer, welches in Notsituationen schnell vor Ort ist, daher spreche ich mich ganz klar und deutlich für den Erhalt aller derzeitigen Kasernenstandorte in Österreich aus.Die einzelnen Fraktionen haben in der Debatte allesamt betont, wie wichtig ihnen das Bundesheer ist.",2.3434285714285714,0.3495694284202737,-0.012153576578387573,0.2809410667572262,-0.09972178380525018,0.0,0.7999999999999999,0.7619549632072449,0.165,0.835,0.0,0.7717
Cornelia Ecker,"Daher darf ich alle Parteien um einen Schulterschluss bitten, wenn es in der Budgetdiskussion in den kommenden Wochen um die Finanzierung unserer Streitkräfte geht.",1.7444999999999997,0.39048468649613466,-0.03865103629728907,0.25068421550162806,-0.09972178380525018,0.0,1.0,0.8955252766609192,0.08,0.92,0.0,0.25
Cornelia Ecker,"Wir wissen aus Erfahrungsberichten, aber auch aus den Medien, wie stark unsere Kasernen bereits finanziell ausgehungert sind.Mein Kollege von der ÖVP hat alle Landesverteidigungsminister aufgezählt, aber ich möchte schon betonen: 20 Jahre ÖVP-Finanzminister haben uns dieses finanzielle Desaster im Bundesheer eingebracht.",1.8703658536585366,0.35764674412109615,-0.11376112635145268,0.2699496495576904,-0.07413395290005485,0.008414634146341462,0.2333333333333333,0.9173160791397095,0.166,0.687,0.147,0.0
